id,source,title,body,published_at,created_at,importance,reason_json,rank_score,tickers,label
506,파이낸셜뉴스,"포스코 철강 가격 상승으로 수익성 개선, 영업이익률 49%","포스코 철강 가격 상승으로 수익성 개선, 영업이익률 49%. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-03 20:36:26.221296,2025-08-03 20:41:26.221296,0.6387331522286545,"{""source_weight"": 0.85, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 230.00001841}",0.4872788226943658,005490,1
1256,연합뉴스,"네이버 AI 기술 투자 확대, 클라우드 매출 21% 성장","네이버 AI 기술 투자 확대, 클라우드 매출 21% 성장. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-03 08:36:26.221296,2025-08-03 08:41:26.221296,0.6381957821325288,"{""source_weight"": 0.95, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 242.0000475963889}",0.4004533171176587,035420,1
453,매일경제,"SK하이닉스 메모리 시장 점유율 확대, 주가 34% 상승","SK하이닉스 메모리 시장 점유율 확대, 주가 34% 상승. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-10 18:36:26.221296,2025-08-10 18:41:26.221296,0.6377325138131757,"{""source_weight"": 0.9, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 64.00001640666666}",0.47840795061693364,000660,1
835,한국경제,"네이버 AI 기술 투자 확대, 클라우드 매출 6% 성장","네이버 AI 기술 투자 확대, 클라우드 매출 6% 성장. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-10 00:36:26.221296,2025-08-10 00:41:26.221296,0.6375144395534524,"{""source_weight"": 0.95, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 82.00003497444445}",0.4111952168757211,035420,1
1251,매일경제,"포스코 철강 가격 상승으로 수익성 개선, 영업이익률 14%","포스코 철강 가격 상승으로 수익성 개선, 영업이익률 14%. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-07-30 14:36:26.221296,2025-07-30 14:41:26.221296,0.6369986314178686,"{""source_weight"": 0.9, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 332.00004744833336}",0.5416205629291778,005490,1
975,한국경제,"삼성전자, 3분기 실적 발표... 영업이익 전년 대비 5% 증가","삼성전자, 3분기 실적 발표... 영업이익 전년 대비 5% 증가. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-07-31 00:36:26.221296,2025-07-31 00:41:26.221296,0.6367449328320978,"{""source_weight"": 0.95, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 322.00003915111114}",0.4336600976126614,005930,1
66,한국경제,"네이버 AI 기술 투자 확대, 클라우드 매출 36% 성장","네이버 AI 기술 투자 확대, 클라우드 매출 36% 성장. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-07-31 10:36:26.221296,2025-07-31 10:41:26.221296,0.6355726575192744,"{""source_weight"": 0.95, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 312.00000220416666}",0.5712926769418475,035420,1
1311,중앙일보,"삼성전자, 3분기 실적 발표... 영업이익 전년 대비 26% 증가","삼성전자, 3분기 실적 발표... 영업이익 전년 대비 26% 증가. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-02 12:36:26.221296,2025-08-02 12:41:26.221296,0.6352666244757896,"{""source_weight"": 0.9, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 262.0000492763889}",0.5588553770803348,005930,1
1473,헤럴드경제,"포스코 철강 가격 상승으로 수익성 개선, 영업이익률 34%","포스코 철강 가격 상승으로 수익성 개선, 영업이익률 34%. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-12 17:36:26.221296,2025-08-12 17:41:26.221296,0.6344512400648276,"{""source_weight"": 0.8, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 17.000054164166666}",0.5106798222986338,005490,1
377,조선일보,"삼성전자, 3분기 실적 발표... 영업이익 전년 대비 12% 증가","삼성전자, 3분기 실적 발표... 영업이익 전년 대비 12% 증가. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-02 21:36:26.221296,2025-08-02 21:41:26.221296,0.6335906926708826,"{""source_weight"": 0.9, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 253.00001293583333}",0.42563205423772976,005930,1
654,헤럴드경제,"삼성전자, 3분기 실적 발표... 영업이익 전년 대비 32% 증가","삼성전자, 3분기 실적 발표... 영업이익 전년 대비 32% 증가. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-12 13:36:26.221296,2025-08-12 13:41:26.221296,0.6327626130377655,"{""source_weight"": 0.8, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 21.000026696944445}",0.5098913050067524,005930,1
648,중앙일보,"네이버 AI 기술 투자 확대, 클라우드 매출 36% 성장","네이버 AI 기술 투자 확대, 클라우드 매출 36% 성장. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-08 17:36:26.221296,2025-08-08 17:41:26.221296,0.6326564732264903,"{""source_weight"": 0.9, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 113.00002586305555}",0.42017517460117465,035420,1
1242,조선일보,"포스코 철강 가격 상승으로 수익성 개선, 영업이익률 36%","포스코 철강 가격 상승으로 수익성 개선, 영업이익률 36%. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-10 01:36:26.221296,2025-08-10 01:41:26.221296,0.6325938408974252,"{""source_weight"": 0.9, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 81.00004717444445}",0.3365777288662789,005490,1
947,동아일보,"SK하이닉스 메모리 시장 점유율 확대, 주가 42% 상승","SK하이닉스 메모리 시장 점유율 확대, 주가 42% 상승. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-07-31 12:36:26.221296,2025-07-31 12:41:26.221296,0.6317043846091939,"{""source_weight"": 0.8, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 310.0000382969444}",0.44669623025683425,000660,1
1007,연합뉴스,"네이버 AI 기술 투자 확대, 클라우드 매출 3% 성장","네이버 AI 기술 투자 확대, 클라우드 매출 3% 성장. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-07-30 16:36:26.221296,2025-07-30 16:41:26.221296,0.6309251231692642,"{""source_weight"": 0.95, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 330.00004011944446}",0.4967343236820024,035420,1
151,조선일보,"SK하이닉스 메모리 시장 점유율 확대, 주가 17% 상승","SK하이닉스 메모리 시장 점유율 확대, 주가 17% 상승. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-08 17:36:26.221296,2025-08-08 17:41:26.221296,0.6302536886780874,"{""source_weight"": 0.9, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 113.00000482277778}",0.6099154442781007,000660,1
1183,파이낸셜뉴스,"삼성전자, 3분기 실적 발표... 영업이익 전년 대비 48% 증가","삼성전자, 3분기 실적 발표... 영업이익 전년 대비 48% 증가. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-11 18:36:26.221296,2025-08-11 18:41:26.221296,0.629727790685298,"{""source_weight"": 0.85, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 40.000045401111116}",0.5660485519427532,005930,1
1284,파이낸셜뉴스,"포스코 철강 가격 상승으로 수익성 개선, 영업이익률 23%","포스코 철강 가격 상승으로 수익성 개선, 영업이익률 23%. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-03 01:36:26.221296,2025-08-03 01:41:26.221296,0.6292589387753003,"{""source_weight"": 0.85, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 249.0000484452778}",0.5012726208029988,005490,1
1249,연합뉴스,"신한은행 디지털 전환 가속화, IT 투자 1억 증액","신한은행 디지털 전환 가속화, IT 투자 1억 증액. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-12 13:36:26.221296,2025-08-12 13:41:26.221296,0.6287391352057738,"{""source_weight"": 0.95, ""tickers_hit"": 1, ""keywords_hit"": 2, ""freshness"": 21.00004739}",0.35213571134333344,055550,1
811,연합뉴스,"삼성전자, 3분기 실적 발표... 영업이익 전년 대비 26% 증가","삼성전자, 3분기 실적 발표... 영업이익 전년 대비 26% 증가. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-03 06:36:26.221296,2025-08-03 06:41:26.221296,0.6285259491728724,"{""source_weight"": 0.95, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 244.00003426944446}",0.5530226864379845,005930,1
636,파이낸셜뉴스,"SK하이닉스 메모리 시장 점유율 확대, 주가 45% 상승","SK하이닉스 메모리 시장 점유율 확대, 주가 45% 상승. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-08 08:36:26.221296,2025-08-08 08:41:26.221296,0.6283717783379448,"{""source_weight"": 0.85, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 122.00002461722222}",0.45509856243171914,000660,1
1146,매일경제,"네이버 AI 기술 투자 확대, 클라우드 매출 41% 성장","네이버 AI 기술 투자 확대, 클라우드 매출 41% 성장. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-13 01:36:26.221296,2025-08-13 01:41:26.221296,0.6280441270638806,"{""source_weight"": 0.9, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 9.0000443075}",0.4776307117125332,035420,1
701,한국경제,"포스코 철강 가격 상승으로 수익성 개선, 영업이익률 44%","포스코 철강 가격 상승으로 수익성 개선, 영업이익률 44%. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. 관련 상세 내용입니다. ",2025-08-10 03:36:26.221296,2025-08-10 03:41:26.221296,0.627003390773144,"{""source_weight"": 0.95, ""tickers_hit"": 1, ""keywords_hit"": 4, ""freshness"": 79.00003062722222}",0.5223829633538466,005490,1
